Title,Price,Currency,Sold by Newegg,Rating,Brand,Model,Color,CPU Type,CPU Speed,Number of Cores,Screen Size,Resolution,Touchscreen,Operating System,GPU/VPU,Graphic Type,SSD,HDD,Memory,Battery,Battery Life,Dimensions (W x D x H),Weight
"MSI 15.6"" GE62VR Apache Pro-024 Intel Core i7 6700HQ (2.60 GHz) NVIDIA GeForce GTX 1060 12 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop VR Ready - ""ONLY @ NEWEGG""",1449.0,USD,yes,3,MSI,GE62VR Apache Pro-024,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1060,Dedicated Card,256 GB,1 TB,12 GB DDR4,6 cell (51 Whr),,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"Open Box: MSI 15.6"" GE62VR Apache Pro-024 Intel Core i7 6700HQ (2.60 GHz) NVIDIA GeForce GTX 1060 12 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop VR Ready - ""ONLY @ NEWEGG"" -",1249.0,USD,yes,3,MSI,GE62VR Apache Pro-024,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1060,Dedicated Card,256 GB,1 TB,12 GB DDR4,6 cell (51 Whr),,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"MSI 15.6"" GT62VR Dominator Pro-073 Intel Core i7 6700HQ (2.60 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home G-Sync Gaming Laptop VR Ready",1799.0,USD,yes,3,MSI,GT62VR Dominator Pro-073,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home,NVIDIA GeForce GTX 1070,Dedicated Card,128 GB,1 TB,16 GB DDR4,8 cell (75.24 Whr),,"15.35"" x 10.47""x 1.56""",6.48 lbs.
"MSI 17.3"" FHD 120Hz 5ms GT73VR Titan SLI-212 Intel Core i7 6820HK (2.70 GHz) NVIDIA GeForce GTX 1070 SLI 32 GB Memory 256 GB SSD (PCIE Gen3x4)1 TB HDD Windows 10 Home 64-Bit Gaming Laptop VR Ready - ""ONLY @ NEWEGG""",2699.0,USD,yes,3,MSI,GT73VR Titan SLI-212,,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,"17.3""",1920 x 1080,,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1070 SLI,Dedicated Card,256 GB,1 TB,32 GB DDR4,8 cell (75 Whr),,"16.85"" x 12.36"" x 1.76""",8.59 lbs.
"Open Box: MSI 17.3"" FHD 120Hz 5ms GT73VR Titan SLI-212 Intel Core i7 6820HK (2.70 GHz) NVIDIA GeForce GTX 1070 SLI 32 GB Memory 256 GB SSD (PCIE Gen3x4)1 TB HDD Windows 10 Home 64-Bit Gaming Laptop VR Ready - ""ONLY @ NEWEGG"" -",2599.0,USD,yes,3,MSI,GT73VR Titan SLI-212,,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,"17.3""",1920 x 1080,,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1070 SLI,Dedicated Card,256 GB,1 TB,32 GB DDR4,8 cell (75 Whr),,"16.85"" x 12.36"" x 1.76""",8.59 lbs.
"MSI 17.3"" FHD 120Hz 5ms GS73VR Stealth Pro-062 Intel Core i7 6700HQ (2.60 GHz) NVIDIA GeForce GTX 1060 32 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop VR Ready - ""ONLY @ NEWEGG""",1749.0,USD,yes,3,MSI,GS73VR Stealth Pro-062,,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"17.3""",1920 x 1080,,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1060,Dedicated Card,256 GB,1 TB,32 GB DDR4,3 cell (65 Whr),,"16.21"" x 11.21"" x 0.77""",5.35 lbs.
"Open Box: MSI 17.3"" FHD 120Hz 5ms GS73VR Stealth Pro-062 Intel Core i7 6700HQ (2.60 GHz) NVIDIA GeForce GTX 1060 32 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop VR Ready - ""ONLY @ NEWEGG"" -",1599.0,USD,yes,3,MSI,GS73VR Stealth Pro-062,,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"17.3""",1920 x 1080,,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1060,Dedicated Card,256 GB,1 TB,32 GB DDR4,3 cell (65 Whr),,"16.21"" x 11.21"" x 0.77""",5.35 lbs.
"MSI 18.4"" GT83VR Titan SLI-069 Intel Core i7 6820HK (2.70 GHz) NVIDIA GeForce GTX 1080 SLI 64 GB Memory 1 TB SSD (PCIE Gen3x4)1 TB HDD Windows 10 Home 64-Bit Gaming Laptop VR Ready - ""ONLY @ NEWEGG""",4299.0,USD,yes,3,MSI,GT83VR Titan SLI-069,,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,"18.4""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1080 SLI,Dedicated Card,1 TB,1 TB,64 GB DDR4,8 cell (75 Whr),,"16.85"" x 12.36"" x 1.66""-2.52""",10.36 lbs.
"Open Box: MSI 18.4"" GT83VR Titan SLI-069 Intel Core i7 6820HK (2.70 GHz) NVIDIA GeForce GTX 1080 SLI 64 GB Memory 1 TB SSD (PCIE Gen3x4)1 TB HDD Windows 10 Home 64-Bit Gaming Laptop VR Ready - ""ONLY @ NEWEGG"" -",4099.0,USD,yes,3,MSI,GT83VR Titan SLI-069,,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,"18.4""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1080 SLI,Dedicated Card,1 TB,1 TB,64 GB DDR4,8 cell (75 Whr),,"16.85"" x 12.36"" x 1.66""-2.52""",10.36 lbs.
"MSI GT73VR TITAN PRO-003 Gaming Laptop Intel Core i7 6820HK (2.7 GHz) 16 GB Memory 1 TB HDD 128 GB SSD (PCIE Gen3x4) NVIDIA GeForce GTX 1080 8 GB GDDR5X 17.3"" 120Hz 5ms Windows 10 Home 64-Bit VR Ready",2349.0,USD,yes,4,MSI,GT73VR TITAN PRO-003,Aluminum Black,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1080,Dedicated Card,128 GB,1 TB,16 GB DDR4,8 cell (75 Wh),,"16.85"" x 12.36"" x 1.76""",8.59 lbs.
"Open Box: MSI GT73VR TITAN PRO-003 Gaming Laptop Intel Core i7 6820HK (2.7 GHz) 16 GB Memory 1 TB HDD 128 GB SSD (PCIE Gen3x4) NVIDIA GeForce GTX 1080 8 GB GDDR5X 17.3"" 120Hz 5ms Windows 10 Home 64-Bit VR Ready -",2299.0,USD,yes,4,MSI,GT73VR TITAN PRO-003,Aluminum Black,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1080,Dedicated Card,128 GB,1 TB,16 GB DDR4,8 cell (75 Wh),,"16.85"" x 12.36"" x 1.76""",8.59 lbs.
"Refurbished: MSI 17.3"" GS70 Stealth Pro-072 Intel Core i7 4th Gen 4710HQ (2.50 GHz) NVIDIA GeForce GTX 970M 16 GB Memory 512 GB SSD 1 TB HDD Windows 8.1 64-Bit Gaming Laptop -",1399.99,USD,yes,4,MSI,GS70 Stealth Pro-072,Crimson Red,Intel Core i7 4th Gen,4710HQ (2.50 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 8.1 64-Bit,NVIDIA GeForce GTX 970M,Dedicated Card,512 GB,1 TB,16 GB DDR3L,6-cell lithium ion,,"16.47"" x 11.29"" x 0.85""",5.70 lbs.
"MSI 17.3"" 4K/UHD GT73VR TITAN 4K-226 Intel Core i7 6th Gen 6820HK (2.70 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",2099.0,USD,yes,,MSI,GT73VR TITAN 4K-226,Aluminum Black,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,"17.3"" 4K/UHD",3840 x 2160,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1070,Dedicated Card,,1 TB,16 GB DDR4,8 cell (75 Whr),,"16.85"" x 12.36"" x 1.76""",10.59 lbs.
"MSI 15.6"" GE62 Apache Pro-233 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 970M 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop",899.99,USD,no,4,MSI,GE62 Apache Pro-233,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 970M,Dedicated Card,128 GB,1 TB,16 GB DDR4,6-cell lithium ion,,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"Refurbished: MSI 18.4"" GT80S TITAN SLI-072 Intel Core i7 6th Gen 6920HQ (2.90 GHz) NVIDIA GeForce GTX 980 SLI 32 GB Memory 512 GB SSD 1 TB HDD Windows 10 Home Gaming Laptop -",3699.99,USD,yes,4,MSI,GT80S TITAN SLI-072,Aluminum Black,Intel Core i7 6th Gen,6920HQ (2.90 GHz),Quad-core Processor,"18.4""",1920 x 1080,No,Windows 10 Home,NVIDIA GeForce GTX 980 SLI,Dedicated Card,512 GB,1 TB,32 GB DDR4,8-cell lithium ion,,"17.95"" x 13.02"" x 1.93""",9.90 lbs.
"MSI 15.6"" GT62VR Dominator Pro-087 Quad Core Intel Core i7 6700HQ NVIDIA GeForce GTX 1070 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop",1649.0,USD,yes,4,MSI,GT62VR Dominator Pro-087,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1070,Dedicated Card,256 GB,1 TB,16 GB DDR4,8 cell (75.24 Whr),,"15.35"" x 10.47"" x 1.56""",6.48 lbs.
"Open Box: MSI 15.6"" GT62VR Dominator Pro-087 Quad Core Intel Core i7 6700HQ NVIDIA GeForce GTX 1070 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",1449.0,USD,yes,4,MSI,GT62VR Dominator Pro-087,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1070,Dedicated Card,256 GB,1 TB,16 GB DDR4,8 cell (75.24 Whr),,"15.35"" x 10.47"" x 1.56""",6.48 lbs.
"Open Box: MSI 17.3"" 120Hz 5ms GT72VR Dominator Pro-257 Intel Core i7 6700HQ (2.60 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",1649.0,USD,yes,4,MSI,GT72VR Dominator Pro-257,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1070,Dedicated Card,128 GB,1 TB,16 GB DDR4,9 cell (83 Whr),,"16.85"" x 11.57"" x 1.88""",8.33 lbs.
"MSI 15.6"" GP62MVR Leopard Pro-218 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop (VR Ready)",1149.0,USD,yes,3,MSI,GP62MVR Leopard Pro-218,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1060,Dedicated Card,,1 TB,16 GB DDR4,6 cell (41 WHr),,"15.07"" x 10.23"" x 0.86""-1.14""",4.80 lbs.
"Open Box: MSI 15.6"" GP62MVR Leopard Pro-218 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop (VR Ready) -",1099.0,USD,yes,3,MSI,GP62MVR Leopard Pro-218,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1060,Dedicated Card,,1 TB,16 GB DDR4,6 cell (41 WHr),,"15.07"" x 10.23"" x 0.86""-1.14""",4.80 lbs.
"Open Box: MSI 17.3"" 120Hz 5ms GT72VR Dominator Pro-288 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",1649.0,USD,yes,3,MSI,GT72VR Dominator Pro-288,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"17.3"" 120Hz 5ms",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1070,Dedicated Card,,1 TB,16 GB DDR4,9 cell (83 Whr),,"16.85"" x 11.57"" x 1.88""",8.33 lbs.
"Open Box: MSI 15.6"" GL62 6QF-1445 Intel Core i7 6700HQ (2.60 GHz) NVIDIA GeForce GTX 960M 12 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop - ""ONLY @ NEWEGG"" -",779.0,USD,yes,3,MSI,GL62 6QF-1445,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 960M,Dedicated Card,128 GB,1 TB,12 GB DDR4,6-cell lithium ion,,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"MSI 15.6"" GL62 6QF-1446 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 960M 8 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",849.0,USD,yes,3,MSI,GL62 6QF-1446,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 960M,Dedicated Card,,1 TB,8 GB DDR4,6-cell lithium ion,,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"Open Box: MSI 15.6"" GL62 6QF-1446 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 960M 8 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",749.0,USD,yes,3,MSI,GL62 6QF-1446,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 960M,Dedicated Card,,1 TB,8 GB DDR4,6-cell lithium ion,,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"Refurbished: MSI 17.3"" GE72 Apache Pro-070 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 970M 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",949.99,USD,yes,3,MSI,GE72 Apache Pro-070,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 970M,Dedicated Card,128 GB,1 TB,16 GB DDR4,"6 cell, 51 Whr",,"16.49"" x 11.02"" x 1.14""",5.95 lbs.
"Refurbished: MSI 17.3"" GS70 Stealth Pro-006 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 970M 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",1199.99,USD,yes,3,MSI,GS70 Stealth Pro-006,Aluminum Gray,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 970M,Dedicated Card,128 GB,1 TB,16 GB DDR4,6-cell lithium ion,,"16.47"" x 11.29"" x 0.85""",5.70 lbs.
"Open Box: MSI 17.3"" GS72 Stealth Pro 4K-202 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 970M 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-Bit Multi-language Gaming Laptop -",1199.0,USD,yes,3,MSI,GS72 Stealth Pro 4K-202,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"17.3""",3840 x 2160,No,Windows 10 Home 64-Bit Multi-language,NVIDIA GeForce GTX 970M,Dedicated Card,256 GB,1 TB,16 GB DDR4,"6 cell, 55 Whr",,"16.47"" x 11.29"" x 0.78""",5.70 lbs.
MSI VR ONE 6RD-007US Intel Core i7 6th Gen 6820HK (2.70 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB SSD Windows 10 Pro Gaming Laptop (VR Ready),1749.0,USD,yes,3,MSI,VR ONE 6RD-007US,Black,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,,,,Windows 10 Pro,NVIDIA GeForce GTX 1060,Dedicated Card,256 GB,,16 GB DDR4,8-cell x 2 (90 WHr),,"15.90"" x 11.50"" x 2.40""",7.90 lbs.
Open Box: MSI VR ONE 6RD-007US Intel Core i7 6th Gen 6820HK (2.70 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB SSD Windows 10 Pro Gaming Laptop (VR Ready) -,1699.0,USD,yes,3,MSI,VR ONE 6RD-007US,Black,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,,,,Windows 10 Pro,NVIDIA GeForce GTX 1060,Dedicated Card,256 GB,,16 GB DDR4,8-cell x 2 (90 WHr),,"15.90"" x 11.50"" x 2.40""",7.90 lbs.
MSI VR ONE 6RE-006US Intel Core i7 6th Gen 6820HK (2.70 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 512 GB SSD Windows 10 Pro Gaming Laptop -,2199.0,USD,yes,3,MSI,VR ONE 6RE-006US,Black,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,,,,Windows 10 Home,NVIDIA GeForce GTX 1070,Dedicated Card,512 GB,,16 GB DDR4,8-cell x 2 (90 WHr),,"15.90"" x 11.50"" x 2.40""",7.90 lbs.
Open Box: MSI VR ONE 6RE-006US Intel Core i7 6th Gen 6820HK (2.70 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 512 GB SSD Windows 10 Pro Gaming Laptop -,1999.0,USD,yes,3,MSI,VR ONE 6RE-006US,Black,Intel Core i7 6th Gen,6820HK (2.70 GHz),Quad-core Processor,,,,Windows 10 Home,NVIDIA GeForce GTX 1070,Dedicated Card,512 GB,,16 GB DDR4,8-cell x 2 (90 WHr),,"15.90"" x 11.50"" x 2.40""",7.90 lbs.
"Refurbished: MSI 15.6"" PE60 2QD-060US Intel Core i7 4th Gen 4720HQ (2.60 GHz) NVIDIA GeForce GTX 950M 12 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptops -",649.99,USD,yes,3,MSI,PE60 2QD-060US,Aluminum Silver,Intel Core i7 4th Gen,4720HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 950M,Dedicated Card,,1 TB,12 GB DDR3L,6-cell lithium ion,,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"Refurbished: MSI 15.6"" PX60 6QD-002US Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 950M 16 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",949.99,USD,yes,3,MSI,PX60 6QD-002US,Aluminum Silver,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 950M,Dedicated Card,,1 TB,16 GB DDR4,6-cell lithium ion,,"15.35"" x 10.47"" x 0.78""",4.20 lbs.
"Refurbished: MSI 17.3"" GP70 Leopard Pro-486 Intel Core i7 4th Gen 4720HQ (2.60 GHz) NVIDIA GeForce GTX 950M 8 GB Memory 1 TB HDD Windows 8.1 64-Bit Gaming Laptop -",749.99,USD,yes,3,MSI,GP70 Leopard Pro-486,Black,Intel Core i7 4th Gen,4720HQ (2.60 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 8.1 64-Bit,NVIDIA GeForce GTX 950M,Dedicated Card,,1 TB,8 GB DDR3L,6-cell lithium ion,,"16.45"" x 10.60"" x 1.53""",5.95 lbs.
"Refurbished: MSI 17.3"" GS70 STEALTH PRO-086 Intel Core i7 4th Gen 4710HQ (2.50 GHz) NVIDIA GeForce GTX 970M 16 GB Memory 128 GB SSD 1 TB HDD Windows 8.1 64-Bit Gaming Laptop -",1199.99,USD,yes,3,MSI,GS70 STEALTH PRO-086,Crimson Red,Intel Core i7 4th Gen,4710HQ (2.50 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 8.1 64-Bit,NVIDIA GeForce GTX 970M,Dedicated Card,128 GB,1 TB,16 GB DDR3L,6-cell lithium ion,,"16.47"" x 11.29"" x 0.85""",5.70 lbs.
"Open Box: MSI 15.6"" FHD GE62 Apache Pro-233 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 970M 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",1099.0,USD,yes,3,MSI,GE62 Apache Pro-233,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 970M,Dedicated Card,128 GB,1 TB,16 GB DDR4,6 cell (51 Whr),,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"Open Box: MSI 15.6"" GE62 Apache Pro-254 Intel Core i5 6th Gen 6300HQ (2.30 GHz) NVIDIA GeForce GTX 970M 8 GB Memory 256 GB SSD Windows 10 Home 64-Bit Gaming Laptop -",1099.0,USD,yes,3,MSI,GE62 Apache Pro-254,Aluminum Black,Intel Core i5 6th Gen,6300HQ (2.30 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 970M,Dedicated Card,256 GB,,8 GB DDR4,6 cell (51 Whr),,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"Refurbished: MSI 15.6"" GS60 GHOST-242 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 965M 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Multi-language Gaming Laptop -",1099.99,USD,yes,3,MSI,GS60 GHOST-242,Aluminum Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit Multi-language,NVIDIA GeForce GTX 965M,Dedicated Card,128 GB,1 TB,16 GB DDR4,"6 cell, 47 Whr",,"15.35"" x 10.47"" x 0.78""",4.20 lbs.
"Refurbished: MSI 15.6"" GE60 APACHE PRO-867 Intel Core i7 4th Gen 4720HQ (2.60 GHz) NVIDIA GeForce GTX 960M 8 GB Memory 1 TB HDD Windows 8.1 64-Bit Gaming Laptop -",899.99,USD,yes,3,MSI,GE60 APACHE PRO-867,Alumium Black,Intel Core i7 4th Gen,4720HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 8.1 64-Bit,NVIDIA GeForce GTX 960M,Dedicated Card,No,1 TB,8GB DDR3L,6-cell lithium ion,,"15.09"" x 9.83"" x 1.27"" - 1.46""",5.28 lbs.
"Refurbished: MSI 15.6"" GS60 GHOST PRO-064 Intel Core i7 4th Gen 4710HQ (2.50 GHz) NVIDIA GeForce GTX 970M 16 GB Memory 128 GB SSD 1 TB HDD Windows 8.1 Gaming Laptop -",1399.99,USD,yes,3,MSI,GS60 GHOST PRO-064,Black,Intel Core i7 4th Gen,4710HQ (2.50 GHz),Quad-core Processor,"15.6""",1920 x 1080,,Windows 8.1,NVIDIA GeForce GTX 970M,Dedicated Card,128 GB,1 TB,16 GB DDR3L,6-cell lithium ion,,"15.35"" x 10.47"" x 0.78""",4.20 lbs.
"Refurbished: MSI 15.6"" GS70 STEALTH PRO-459 Intel Core i7 4th Gen 4720HQ (2.60 GHz) NVIDIA GeForce GTX 970M 16 GB Memory 1 TB HDD Windows 8.1 Gaming Laptop -",1259.99,USD,yes,3,MSI,GS70 STEALTH PRO-459,Aluminum Gray,Intel Core i7 4th Gen,4720HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1028,,Windows 8.1,NVIDIA GeForce GTX 970M,Dedicated Card,No,1 TB,16 GB DDR3L,,,,11.35 lbs.
"Refurbished: MSI 17.3"" GT72S DOMINATOR PRO G-041 Intel Core i7 6920HQ (2.90 GHz) NVIDIA GeForce GTX 980 32 GB Memory 512 GB SSD 1 TB HDD Windows 10 Home Gaming Laptop -",2499.99,USD,yes,3,MSI,GT72S DOMINATOR PRO G-041,Aluminum Black,Intel Core i7,6920HQ (2.90 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 10 Home,NVIDIA GeForce GTX 980,Dedicated Card,512 GB,1 TB,32 GB DDR4,9 cell (83Whr),,"16.85"" x 11.57"" x 1.89""",8.40 lbs.
"Refurbished: MSI 17.3"" GT72S G TOBII-805 NVIDIA GeForce GTX 980M 32 GB Memory 250 GB SSD 1 TB HDD Windows 10 Home Gaming Laptop -",1749.99,USD,yes,3,MSI,GT72S G TOBII-805,Aluminum Black,,,,"17.3""",1920 x 1080,,Windows 10 Home,NVIDIA GeForce GTX 980M,Dedicated Card,250 GB,1 TB,32 GB DDR4,9-cell lithium ion,,"16.85"" x 11.57"" x 1.89""",8.40 lbs.
"Refurbished: MSI 15.6"" GP62 Leopard Pro-1275 Intel Core i7 6th Gen 6700HQ (2.60 GHz) NVIDIA GeForce GTX 960M 32 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -",1019.99,USD,yes,3,MSI,GP62 Leopard Pro-1275,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 960M,Dedicated Card,256 GB,1 TB,32 GB DDR4,6-cell battery,,"15.07"" x 9.82"" x 1.27""-1.48""",5.29 lbs.
"MSI 15.6"" FHD GP62MVR Leopard Pro-248 Intel Core i7 -6700HQ NVIDIA GeForce GTX 1060 8 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop (VR Ready)",1089.0,USD,yes,3,MSI,GP62MVR Leopard Pro-248,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home 64-Bit,NVIDIA GeForce GTX 1060,Dedicated Card,,1 TB,8 GB DDR4,6 cell (41 WHr),,"15.07"" x 10.23"" x 0.86""-1.14""",4.80 lbs.
