,id,ltable_id,rtable_id
21142,43717954,71229,437823
21143,43727826,31119,786502
21150,43737332,636687,364385
21162,43755028,300699,628913
21163,43759069,302745,840797
21179,43775492,460303,57400
21180,43775501,219183,57400
21182,43786715,214040,719920
21183,43789847,714058,936545
21186,43794038,473333,598548
21259,43818228,198910,918462
21263,43825756,398353,685904
21264,43825895,98223,274363
21277,43842649,44554,247613
21278,43848465,62906,384045
21284,43859225,402156,257098
21286,43877086,614486,769308
21287,43884231,249163,636240
21288,43891485,215759,212243
21291,43901190,77342,848502
21296,43930532,448823,727378
21297,43947670,602066,661659
21303,43968453,172410,120622
21313,43978364,501182,490082
21315,43983056,402548,344432
21316,43987947,702257,787824
21329,44010173,588771,372478
21330,44010300,613452,700896
21332,44016847,34060,220569
21334,44032237,595721,768103
21338,44048492,665487,549236
21339,44049551,643004,876639
21350,44064879,457465,355344
21355,44077695,230806,906829
21357,44098211,450678,897660
21363,44124993,700083,361450
21364,44128767,455507,170989
21365,44128778,651631,170989
21368,44138944,562787,533145
21379,44187124,205013,787586
21381,44193245,316276,801050
21382,44199716,299962,658706
21383,44200941,566067,48782
21384,44202654,259221,576544
21385,44204225,657888,825161
21388,44210764,301574,30255
21390,44219195,4168,445449
21394,44258523,426990,791415
21395,44262773,6353,269234
21396,44263239,684276,716006
21397,44263240,196474,716006
21398,44263244,517018,716006
21400,44266279,342242,209525
21401,44269136,522271,942702
21403,44277513,626857,558590
21408,44280353,174352,737165
21410,44288671,626687,794280
21411,44290333,524895,807341
21412,44290371,686310,807341
21413,44290459,92325,807341
21414,44290460,92398,807341
21415,44290461,92474,807341
21416,44290462,92537,807341
21417,44295974,566672,656827
21418,44295979,586471,656827
21425,44304294,392599,662790
21426,44305232,721853,171910
21428,44315340,488572,211851
21431,44323237,452743,513436
21432,44324333,152610,387736
21433,44326832,543849,417837
21437,44334178,685241,514229
21439,44340912,296124,83665
21440,44340930,730999,83665
21443,44344164,40927,13735
21444,44345016,711654,728746
21445,44347320,635679,931451
21448,44368982,696581,924767
21449,44368990,731831,924767
21450,44373000,191174,391411
21451,44373005,231009,391411
21459,44375946,588669,612379
21461,44377922,343410,873090
21463,44400091,607722,494711
21464,44422412,553121,861493
21465,44424437,466709,142013
21494,44466730,442476,656156
21498,44475283,701675,634296
21499,44475284,721882,634296
21501,44477443,593084,700545
21502,44480396,489945,278689
21505,44483373,484964,775932
21508,44486720,211284,169338
21513,44506963,12561,32695
21527,44516174,656279,898376
21535,44530069,638654,519112
21536,44531916,556653,559843
21554,44566430,724886,518283
21563,44596474,350934,790702
21569,44608634,631212,174400
21579,44631905,347281,21487
21580,44634063,560291,18385
21581,44634065,561268,18385
21584,44644612,420639,675836
21588,44648603,136048,740994
21600,44655860,589252,948765
21601,44662035,520958,26353
21602,44669749,702800,573484
21603,44670259,484733,583243
21609,44693277,672299,571036
21611,44705441,112768,359048
21612,44712561,213253,394770
21635,44716369,266507,293411
21652,44719294,184748,292319
21653,44735096,395389,584441
21656,44737150,473624,597050
21662,44744481,712974,556119
21663,44744509,471336,556119
21664,44744545,651766,556119
21665,44756366,667544,118157
21666,44758111,658289,252011
21669,44768667,227473,391646
21672,44779714,539082,127752
21684,44809239,5126,130805
21685,44810119,142174,906990
21686,44810132,724271,906990
21688,44833124,690426,590047
21716,44861100,430648,418397
21717,44866780,113504,51672
21734,44879179,260630,603441
21735,44881811,215029,646307
21737,44885700,201305,147272
21739,44893405,627521,329707
21749,44910520,648710,703855
21753,44929039,372002,809095
21754,44931947,637969,366587
21761,44943493,388984,183176
21762,44947037,706523,276828
21765,44957469,583890,267363
21771,44962584,110142,850802
21776,44991468,138916,608684
21777,44994154,62813,33498
21779,45014159,662337,247831
21780,45020951,127822,675884
21781,45026228,248987,327236
21783,45029464,726925,835089
21797,45072657,12731,326813
21798,45074233,524705,359711
21800,45075461,372258,194997
21805,45086480,21933,443598
21806,45086483,197015,443598
21809,45093774,191203,469286
21810,45094507,451985,450525
21812,45103520,604043,865022
21816,45156370,727204,834257
21818,45165620,103541,21996
21819,45166214,353901,380461
21820,45168789,721397,391982
21832,45183127,561264,462731
21841,45235200,700095,869528
21842,45237210,561119,164653
21844,45247822,630375,762800
21845,45255137,286659,729137
21851,45259535,575894,798749
21853,45267031,693292,514717
21854,45267032,562284,514717
21855,45267252,544945,769949
21857,45271572,243463,420356
21861,45284918,712909,767702
21866,45324001,528893,741143
21867,45334921,455331,648161
21873,45368804,447468,833048
21902,45379535,551731,674
21906,45393184,446591,44866
21913,45403534,297187,231109
21914,45403558,482318,231109
21919,45437591,689625,211919
21920,45437644,724382,211919
21921,45437700,127287,211919
21922,45444184,539896,15483
21923,45444189,694887,15483
21926,45455509,406849,828736
21935,45479390,206808,190843
21937,45484298,659547,99327
21940,45498230,638182,99058
21968,45523660,722950,618354
21969,45524782,686767,625432
21970,45527072,626240,643547
21971,45527073,365182,643547
21972,45527084,643330,643547
21973,45528185,202540,822318
21974,45532364,663132,241851
21975,45532430,320096,241851
21976,45533801,651819,756409
22009,45549793,657700,25463
22016,45563354,657649,287726
22023,45569105,189819,256264
22024,45569106,719843,256264
22025,45569107,722394,256264
22026,45569109,631879,256264
22035,45599926,148320,276195
22036,45599927,732667,276195
22037,45599928,85340,276195
22042,45607744,325986,7578
22054,45629331,573934,834499
22057,45642856,37174,849156
22067,45663483,688851,636341
22068,45666229,551552,256270
22074,45687829,454654,761954
22079,45693405,571675,823031
22089,45706538,433319,826295
22091,45713584,196361,281458
22092,45715866,78736,218840
22093,45717080,613194,553599
22100,45742400,175192,440624
22107,45800319,201551,290210
22110,45814368,684886,542129
22111,45819798,295639,676198
22114,45827710,638071,848564
22115,45836853,675188,766951
22117,45842553,256370,105496
22119,45851590,575981,331154
22120,45859769,406924,527346
22124,45866365,178065,721692
22133,45878781,675188,433139
22134,45878894,604531,433139
22136,45911287,542999,541174
22140,45916216,659774,788162
22141,45923697,656614,429624
22142,45923701,464728,429624
22144,45928624,98169,668137
22147,45937033,430722,40835
22151,45949528,560325,408346
22152,45949658,692486,876308
22153,45949661,482198,876308
22154,45949954,392468,578577
22155,45951442,393883,775845
22156,45954954,719764,487836
22159,45960891,196788,314893
22162,45971865,97338,55823
22177,45995596,303264,816675
22181,46000567,11550,806590
22192,46099545,172159,782476
22193,46101117,317105,291947
22194,46101134,258902,291947
22195,46115621,656645,893699
22196,46118467,410535,337020
22199,46124584,727110,28481
22200,46124586,361048,28481
22231,46146453,457999,350557
22232,46153349,88960,932064
22235,46156599,250245,556112
22236,46156943,313676,800125
22248,46189540,530995,242494
22260,46212279,670183,873352
22261,46213360,391667,157483
22264,46217442,663739,408278
22265,46229774,473584,946083
22266,46230436,184722,232299
22274,46239391,102498,482730
22276,46255267,372719,453882
22282,46285060,326736,25597
22286,46290198,719523,890425
22287,46290215,605803,890425
22289,46295889,582163,769904
22290,46301798,732887,889667
22294,46303118,576801,310584
22300,46341435,118629,880537
22302,46348040,45878,535371
22304,46349020,83569,820609
22305,46349439,733585,622079
22309,46353802,217181,944500
22310,46355247,569795,477954
22313,46362816,355158,187900
22316,46373961,302875,398135
22317,46376328,253990,277443
22319,46379466,528862,198970
22328,46397535,724430,125788
22329,46397544,592336,125788
22333,46417352,498382,846921
22334,46423770,246755,240275
22338,46424583,127889,831269
22346,46441039,30169,483843
22351,46467746,597014,457485
22352,46467748,614584,457485
22353,46475472,206528,821623
22354,46482067,694287,191932
22355,46485182,690279,854950
22357,46490320,648964,640776
22358,46491336,603471,544816
22366,46507441,366110,771209
22367,46514178,701605,153232
22370,46517584,277053,306822
22371,46534016,101062,579507
22372,46534436,725100,783995
22373,46543134,566067,11532
22375,46553304,637286,744779
22376,46554816,468903,422790
22378,46567260,695821,381101
22379,46574028,630142,694172
22380,46579190,372362,226556
22382,46586563,448966,573262
22383,46588504,542602,429482
22385,46595591,730000,518551
22387,46599682,608653,252585
22389,46605071,398193,737609
22391,46605073,727188,737609
22392,46605074,645496,737609
22397,46631979,712976,418327
22402,46639238,681073,852572
22418,46649805,677660,153605
22420,46651484,414141,942652
22422,46664011,83285,493298
22432,46679929,435557,208491
22435,46687424,716860,418064
22439,46708244,720596,307144
22450,46729342,341607,676543
22465,46761042,394420,916450
22469,46789155,315909,613273
22479,46808609,712028,5858
22480,46814049,299354,205542
22483,46824986,210848,84584
22496,46847731,587852,38846
22498,46853159,553835,684024
22499,46858980,680585,142987
22501,46860592,445459,368397
22503,46865697,586878,242456
22506,46880701,235234,522129
22507,46883873,638052,634355
22508,46883881,257942,634355
22509,46884607,451988,624866
22511,46897122,92549,532580
22512,46900925,520955,37634
22515,46921826,80187,552529
22520,46938422,206493,284265
22521,46940633,682956,53243
22522,46946028,729363,149969
22524,46953077,412363,516927
22530,46968357,334391,643207
22539,46989392,451691,285254
22554,47016895,167032,282634
22555,47018120,728079,890303
22565,47035355,150822,641885
22584,47045264,604909,251886
22612,47076337,568748,54770
22614,47090013,563689,476573
22615,47095793,570159,194794
22632,47109790,187978,199589
22634,47112142,457155,172134
22636,47117500,325836,910357
22637,47117517,520774,910357
22641,47130643,287530,374999
22648,47134345,309223,786137
22650,47147784,356431,719414
22651,47152394,565051,560082
22652,47152396,482809,560082
22653,47155032,494083,876977
22673,47176393,685471,524388
22685,47193688,699572,221885
22686,47193690,583889,221885
22688,47193693,381734,221885
22692,47199455,522816,671462
22695,47213998,464317,163770
22696,47217224,412830,605059
22697,47218712,504908,826229
22715,47245436,407078,789050
22716,47245439,512561,789050
22721,47248598,719396,126929
22723,47249321,536574,160836
22743,47262748,471214,584557
22757,47268742,493210,769258
22760,47273212,552750,467903
22761,47277461,691877,893317
22764,47286676,249522,438544
22765,47290681,231193,124515
22767,47295920,491717,68556
22771,47308872,429309,174020
22773,47311325,626303,585462
22774,47314383,574095,252756
22780,47339867,569366,367679
22781,47345432,356250,174815
22785,47351557,46070,866727
22787,47355143,384015,731893
22789,47368489,733325,350992
22791,47371324,573346,881492
22792,47381148,691023,444637
22794,47382753,560921,10251
22798,47398852,25055,502882
22799,47399183,525614,135570
22803,47422728,723338,931943
22804,47422729,726787,931943
22805,47427705,410744,325574
22808,47432486,173932,879863
22818,47449403,631939,750844
22820,47455616,158884,935446
22821,47462011,216430,180086
22825,47468613,146819,72147
22857,47477671,471248,725328
22859,47511617,685016,765713
22860,47511628,624536,765713
22868,47539360,208343,909787
22882,47577179,161227,92292
22884,47586063,630696,307889
22885,47588513,713925,642078
22886,47588550,641799,642078
22887,47591116,680534,659902
22891,47598321,621493,475679
22892,47598614,599923,153694
22893,47604867,146540,115052
22900,47633808,721172,705202
22901,47633809,215820,705202
22904,47639220,629253,581796
22910,47650572,729071,282603
22911,47653785,448008,619551
22912,47653798,688580,619551
22920,47655922,633983,10531
22922,47665846,719649,847007
22923,47667310,52367,203723
22926,47676079,172935,462313
22927,47684094,701358,738301
22929,47690369,666119,72345
22930,47692766,399188,958731
22935,47704817,729655,25556
22936,47704825,308379,25556
22937,47704834,58574,25556
22939,47706125,309739,72278
22948,47710471,471753,308036
22950,47714287,653348,834210
22952,47723129,724726,483903
22956,47728716,614927,615747
23010,47745991,574972,97574
23013,47760035,97667,908376
23014,47760517,39545,920560
23018,47769718,92367,5888
23023,47779438,595711,617840
23033,47784683,351009,89714
23085,47834132,506175,413990
23086,47837385,721012,168623
23093,47863215,586324,770010
23094,47863908,439679,955822
23096,47874960,151906,851642
23097,47874995,146537,416841
23124,47900473,153095,384675
23128,47913651,525646,639141
23132,47943030,421884,164584
23134,47946340,350045,516559
23137,47953220,651979,392209
23139,47957166,389049,235803
23142,47973446,262158,65744
23143,47973452,262061,65744
23151,47984941,201269,295930
23158,47999009,614649,505844
23160,48009528,527858,446443
23161,48009536,406886,446443
23162,48009537,675696,446443
23163,48010556,409198,685031
23164,48014074,699138,778763
23165,48019702,25390,224346
23172,48060732,613394,103083
23207,48069322,721871,456567
23209,48075934,345459,599539
23213,48087147,629691,196902
23214,48097203,494314,961367
23220,48124711,727219,452229
23239,48137159,718275,107682
23240,48138238,162268,472763
23241,48138329,709851,508775
23252,48183931,658471,410516
23253,48188436,692810,827735
23254,48188437,175458,827735
23259,48191965,185719,379391
23261,48192816,302810,178194
23263,48193223,670781,242276
23265,48201507,703453,460030
23266,48202560,354300,15217
23267,48212031,266029,98643
23268,48212125,529126,20797
23269,48212166,631021,20797
23282,48219318,539097,571834
23283,48221091,193123,452519
23290,48235917,352898,736213
23295,48253365,407535,76625
23300,48262395,504885,794603
23301,48264538,391318,518622
23302,48272097,367893,450131
23303,48274270,115223,606615
23306,48303224,185638,100349
23317,48321633,690987,13754
